"","UserID","Gender","Poker_Sell","Poker_Buy","Profit_Poker","Recency_Poker","Continent"
"893",1353195,"Male",154.14,129.84,24.3,0,"Europe"
"894",1353240,"Male",245.39,217.25,28.14,68,"Europe"
"895",1353309,"Male",1327.41,1420.01,-92.5999999999999,193,"Europe"
"896",1353314,"Male",20,15.91,4.09,36,"Europe"
"897",1353349,"Female",279.9,282.59,-2.69,63,"Europe"
"898",1353363,"Male",566.63,355.12,211.51,133,"Europe"
"899",1353380,"Male",6.43,4.7,1.73,136,"Asia"
"900",1353424,"Male",276.2,186.48,89.72,0,"Europe"
"901",1353471,"Male",18,0,18,141,"Europe"
"902",1353476,"Male",4.85,0.67,4.18,215,"Europe"
"903",1353483,"Male",119.83,94.23,25.6,14,"Europe"
"904",1353559,"Male",17923.62,10354.47,7569.15,1,"Europe"
"905",1353622,"Male",10,6.96,3.04,15,"Europe"
"906",1353666,"Male",365.06,26.15,338.91,227,"Asia"
"907",1353697,"Male",534.01,444.4,89.61,104,"Europe"
"908",1353745,"Male",948.37,109.36,839.01,123,"Europe"
"909",1353751,"Male",25,25,0,229,"Europe"
"910",1353757,"Male",100.65,56.41,44.24,13,"Europe"
"911",1353778,"Male",10,10,0,95,"Europe"
"912",1353817,"Male",18.08,40.58,-22.5,230,"Europe"
"913",1353824,"Male",436.2,157.55,278.65,185,"Europe"
"914",1353891,"Male",37109.43,29699.93,7409.5,1,"Europe"
"915",1354007,"Male",1918.73,1411.32,507.41,38,"Asia"
"916",1354083,"Male",20,0,20,4,"Europe"
"917",1354163,"Male",3766.57,3553.15,213.42,5,"Europe"
"918",1354165,"Male",2.94,2.94,0,226,"Europe"
"919",1354171,"Male",2925.38,2353.15,572.23,3,"Europe"
"920",1354188,"Male",50.1,39.15,10.95,1,"Europe"
"921",1354230,"Female",191.32,139.17,52.15,65,"Europe"
"922",1354388,"Male",38.12,27.88,10.24,222,"Europe"
"923",1354391,"Male",71.03,61.04,9.99,18,"Europe"
"924",1354561,"Male",8649.57,8113.31,536.259999999999,1,"Europe"
"925",1354814,"Male",12.01,12.17,-0.16,4,"Asia"
"926",1354865,"Male",2110.22,1239.49,870.73,174,"Asia"
"927",1354929,"Female",45.97,33.77,12.2,213,"Europe"
"928",1354965,"Female",132.52,86.37,46.15,14,"Europe"
"929",1354976,"Female",341.55,5.12,336.43,83,"Asia"
"930",1355115,"Male",626.83,168.59,458.24,0,"Europe"
"931",1355222,"Male",9499.09,9490.65,8.44000000000051,74,"Europe"
"932",1355400,"Female",76.39,0.01,76.38,224,"Asia"
"933",1355487,"Male",129.02,75.28,53.74,228,"Europe"
"934",1355513,"Male",618.91,439.75,179.16,0,"Europe"
"935",1355525,"Male",16491.77,10425.16,6066.61,11,"Europe"
"936",1355539,"Male",350,297.58,52.42,15,"Europe"
"937",1355582,"Male",5.06,5.06,0,224,"Europe"
"938",1355608,"Male",655.83,277.72,378.11,24,"Europe"
"939",1355650,"Male",10,10,0,230,"Europe"
"940",1355717,"Female",3148.42,2490.69,657.73,1,"Europe"
"941",1355755,"Male",591.14,283.32,307.82,20,"Europe"
"942",1355778,"Male",286.38,180.91,105.47,0,"Europe"
"943",1355782,"Male",26,16.41,9.59,131,"Europe"
"944",1355825,"Male",135.57,11.58,123.99,12,"Europe"
"945",1355859,"Female",345.15,320.83,24.32,150,"Europe"
"946",1355932,"Male",15,14.08,0.92,215,"Europe"
"947",1355966,"Male",1092.2,911.54,180.66,120,"Europe"
"948",1355977,"Male",1517.88,745.1,772.78,0,"Europe"
"949",1356173,"Male",8,1,7,36,"Europe"
"950",1356181,"Male",657.58,518.91,138.67,91,"Asia"
"951",1356186,"Male",2,2,0,210,"Europe"
"952",1356202,"Male",1527.32,823.52,703.8,118,"Asia"
"953",1356246,"Female",354.39,375.59,-21.2,186,"Europe"
"954",1356325,"Male",62.9,82.76,-19.86,0,"Europe"
"955",1356340,"Male",90492.29,93952.01,-3459.72,10,"Europe"
"956",1356389,"Male",100,100,0,230,"Europe"
"957",1356481,"Male",1396.2,884.97,511.23,205,"Europe"
"958",1356506,"Male",301.74,257.5,44.24,208,"Europe"
"959",1356519,"Male",106.12,66.8,39.32,228,"Europe"
"960",1356567,"Male",80.64,44.22,36.42,230,"Europe"
"961",1356646,"Male",223,177.55,45.45,0,"Europe"
"962",1356665,"Male",117.34,88.92,28.42,11,"Europe"
"963",1356668,"Male",10,9.28,0.720000000000001,13,"Europe"
"964",1356675,"Male",19.33,19.33,0,228,"Europe"
"965",1356693,"Male",50.14,11.02,39.12,160,"Europe"
"966",1356712,"Male",6235.19,5397.02,838.169999999999,3,"Europe"
"967",1356744,"Male",218.56,103.58,114.98,158,"Europe"
"968",1356755,"Male",814.76,771.74,43.02,25,"Europe"
"969",1356798,"Male",3110.27,2764.97,345.3,0,"Europe"
"970",1356817,"Male",3,2.39,0.61,0,"Europe"
"971",1356822,"Male",697.5,418.55,278.95,17,"Europe"
"972",1356830,"Male",518.09,478.01,40.08,7,"Asia"
"973",1356875,"Male",980,239.97,740.03,178,"Europe"
"974",1356899,"Female",1746.14,830.16,915.98,3,"Europe"
"975",1356968,"Male",20.13,19.09,1.04,158,"Europe"
"976",1357030,"Male",270.62,129.97,140.65,176,"Asia"
"977",1357033,"Female",76.39,0.01,76.38,224,"Asia"
"978",1357202,"Male",173.03,53.99,119.04,29,"Europe"
"979",1357231,"Male",4571.99,4952.48,-380.49,0,"Europe"
"980",1357233,"Male",83,66.35,16.65,202,"Europe"
"981",1357271,"Female",943.75,729.75,214,0,"Europe"
"982",1357278,"Male",346.5,415.35,-68.85,215,"Europe"
"983",1357294,"Male",640.83,85.28,555.55,52,"Europe"
"984",1357384,"Female",77.16,544.8,-467.64,131,"Europe"
"985",1357400,"Male",182.83,151.08,31.75,0,"Europe"
"986",1357506,"Male",111257.04,111586.5,-329.460000000006,50,"Europe"
"987",1357593,"Male",897,598.08,298.92,8,"Europe"
"988",1357659,"Male",6.9,0,0,0,"Europe"
"989",1357811,"Male",4097.38,3563.01,534.37,132,"Europe"
"990",1357828,"Male",98.77,53.68,45.09,73,"Europe"
"991",1357846,"Male",722.3,233.07,489.23,2,"Europe"
"992",1357918,"Female",10,10,0,28,"Europe"
"993",1357931,"Male",70,79.47,-9.47,26,"Europe"
"994",1357938,"Male",485.64,496.14,-10.5,1,"Europe"
"995",1357983,"Male",340.33,307.08,33.25,19,"Europe"
"996",1358001,"Male",98.64,2.35,96.29,207,"Europe"
"997",1358158,"Male",24471.46,16704.05,7767.41,4,"Europe"
"998",1358234,"Male",842.92,775.99,66.9299999999999,133,"Europe"
"999",1358335,"Male",171.36,88.66,82.7,226,"Europe"
"1000",1358364,"Male",584.35,750.97,-166.62,95,"Europe"
"1001",1358376,"Male",1835.3,1823.73,11.5699999999999,0,"Europe"
"1002",1358402,"Male",232.7,179.53,53.17,171,"Europe"
"1003",1358404,"Male",104.63,30.71,73.92,146,"Europe"
"1004",1358433,"Male",10.1,6.66,3.44,90,"Europe"
"1005",1358434,"Male",1102.9,1015.71,87.1900000000001,0,"Asia"
"1006",1358448,"Male",230,202.05,27.95,91,"Europe"
"1007",1358451,"Male",216.08,127.79,88.29,19,"Europe"
"1008",1358496,"Male",73.75,17.55,56.2,4,"Europe"
"1009",1358564,"Male",307.45,133.51,173.94,62,"Europe"
"1010",1358605,"Male",84.52,70.48,14.04,7,"Europe"
"1011",1358646,"Female",427.24,303.35,123.89,0,"Europe"
"1012",1358649,"Male",1055.79,996.46,59.3299999999999,165,"Europe"
"1013",1358654,"Male",918.09,744.48,173.61,59,"Europe"
"1014",1358776,"Male",8753.38,6025.14,2728.24,128,"Europe"
"1015",1358853,"Male",32846.47,23251.28,9595.19,0,"Europe"
"1016",1358864,"Male",0.14,0.14,0,172,"Europe"
"1017",1358895,"Male",972.21,875.42,96.7900000000001,0,"Europe"
"1018",1358900,"Male",3579.04,2185.97,1393.07,0,"Europe"
"1019",1358963,"Male",31,31,0,146,"Europe"
"1020",1358998,"Male",326.11,141.38,184.73,54,"Europe"
"1021",1359064,"Male",75.31,72.05,3.26000000000001,227,"Europe"
"1022",1359086,"Male",5,5,0,228,"Europe"
"1023",1359111,"Male",4849.17,4017.55,831.62,77,"Europe"
"1024",1359118,"Male",511.49,424.25,87.24,215,"Europe"
"1025",1359126,"Male",5852.49,6172.66,-320.17,9,"Europe"
"1026",1359144,"Male",191.56,161.49,30.07,195,"Europe"
"1027",1359148,"Female",13.12,0.01,13.11,0,"Asia"
"1028",1359170,"Male",585.38,515.34,70.04,54,"Europe"
"1029",1359211,"Male",3609.19,3480.98,128.21,21,"Europe"
"1030",1359219,"Male",527.64,599.23,-71.59,162,"Europe"
"1031",1359261,"Male",5791.36,6279.49,-488.13,0,"Europe"
"1032",1359303,"Female",5143.56,1966.62,3176.94,117,"Europe"
"1033",1359305,"Male",2948.14,688.15,2259.99,0,"Europe"
"1034",1359308,"Male",4,0,4,221,"Europe"
"1035",1359317,"Male",1955.61,705.25,1250.36,199,"Europe"
"1036",1359342,"Male",509.51,306.9,202.61,166,"Europe"
"1037",1359367,"Male",1067.88,712.02,355.86,0,"Europe"
"1038",1359376,"Female",13.75,0,13.75,137,"Europe"
"1039",1359436,"Male",1176.15,585.07,591.08,222,"Europe"
"1040",1359439,"Male",76.36,0,0,0,"Asia"
"1041",1359444,"Male",76.36,0,76.36,225,"Asia"
"1042",1359469,"Male",15,15,0,223,"Europe"
"1043",1359493,"Male",655.86,539.76,116.1,0,"Europe"
"1044",1359496,"Male",549.93,346.57,203.36,11,"Europe"
"1045",1359547,"Male",2718,1202.22,1515.78,0,"Europe"
"1046",1359576,"Male",49253.1,49654.55,-401.450000000004,0,"Europe"
"1047",1359580,"Male",3281.29,3253.09,28.1999999999998,3,"Europe"
"1048",1359586,"Male",1981.33,1590.8,390.53,0,"Europe"
"1049",1359612,"Male",132.65,52.01,80.64,228,"Europe"
"1050",1359627,"Male",372,223.4,148.6,9,"Europe"
"1051",1359629,"Male",76.49,64.98,11.51,35,"Europe"
"1052",1359639,"Male",14.75,11.86,2.89,24,"Europe"
"1053",1359644,"Male",1114.86,763.49,351.37,0,"Europe"
"1054",1359672,"Male",346.82,182.04,164.78,173,"Europe"
"1055",1359676,"Male",0.78,0.78,0,219,"Europe"
"1056",1359720,"Male",67.25,23.11,44.14,3,"Europe"
"1057",1359751,"Male",60.43,57.81,2.62,167,"Europe"
"1058",1359846,"Male",26.92,5.5,21.42,70,"Europe"
"1059",1359928,"Male",553.53,431.28,122.25,0,"Europe"
"1060",1359959,"Male",3574.9,1331.25,2243.65,0,"Europe"
"1061",1359967,"Male",6249.33,4403.06,1846.27,73,"Europe"
"1062",1359970,"Male",5035.47,1501.49,3533.98,0,"Europe"
"1063",1360001,"Male",906.66,957.68,-51.02,0,"Europe"
"1064",1360007,"Male",5.8,5.8,0,171,"Europe"
"1065",1360011,"Male",2,1.24,0.76,190,"Europe"
"1066",1360013,"Male",810.83,553.9,256.93,104,"Europe"
"1067",1360018,"Male",128.81,0,0,0,"Europe"
"1068",1360053,"Male",19564.21,15181.66,4382.55,0,"Europe"
"1069",1360136,"Male",43.01,17.66,25.35,106,"Europe"
"1070",1360162,"Male",177,194.82,-17.82,0,"Europe"
"1071",1360251,"Male",458.07,356.93,101.14,208,"Europe"
"1072",1360254,"Male",1825.32,1216.93,608.39,88,"Europe"
"1073",1360347,"Male",9358.63,5205.06,4153.57,74,"Europe"
"1074",1360413,"Male",25,17.32,7.68,228,"Europe"
"1075",1360421,"Male",3826.08,3812.66,13.4200000000001,0,"Europe"
"1076",1360427,"Male",50,11.62,38.38,221,"Europe"
"1077",1360501,"Male",932.8,1019.66,-86.86,204,"Europe"
"1078",1360506,"Male",40.32,0.4,39.92,226,"Europe"
"1079",1360567,"Male",6524.08,4908.6,1615.48,1,"Europe"
"1080",1360697,"Male",1573.06,1423.91,149.15,5,"Europe"
"1081",1360700,"Female",552.7,290.18,262.52,181,"Europe"
"1082",1360743,"Male",66,66,0,219,"Europe"
"1083",1360799,"Male",147.83,73.73,74.1,2,"Europe"
"1084",1360815,"Male",5006.58,4836.27,170.309999999999,191,"Europe"
"1085",1360864,"Male",17551.49,13301.42,4250.07,75,"Europe"
"1086",1360901,"Male",1.68,0,1.68,139,"Asia"
"1087",1361045,"Male",21576.22,20522.01,1054.21,0,"Europe"
"1088",1361119,"Male",15327,8643.08,6683.92,87,"Europe"
"1089",1361142,"Male",184.13,156.05,28.08,11,"Europe"
"1090",1361159,"Male",11430.09,10686.76,743.33,0,"Europe"
"1091",1361186,"Male",45,43.97,1.03,123,"Europe"
"1092",1361198,"Male",4.4,0.56,3.84,222,"Europe"
"1093",1361211,"Male",48.07,34.64,13.43,223,"Europe"
"1094",1361219,"Male",6475.22,5044.58,1430.64,6,"Europe"
"1095",1361235,"Male",687.86,488.08,199.78,0,"Europe"
"1096",1361241,"Male",5383.07,2999.48,2383.59,21,"Europe"
"1097",1361320,"Male",5.77,5.24,0.529999999999999,221,"Asia"
"1098",1361380,"Female",290.29,252.17,38.12,102,"Asia"
"1099",1361475,"Male",122.63,114.04,8.58999999999999,141,"Asia"
"1100",1361480,"Male",180,70,110,15,"Europe"
"1101",1361527,"Male",579.97,1.14,578.83,174,"Europe"
"1102",1361537,"Male",4039.14,3728.18,310.96,34,"Europe"
"1103",1361625,"Male",230.12,121.55,108.57,191,"Europe"
"1104",1361628,"Male",4.42,4.42,0,187,"Asia"
"1105",1361636,"Male",1493,1094.84,398.16,0,"Europe"
"1106",1361642,"Male",1555.68,1824.04,-268.36,219,"Oceania"
"1107",1361659,"Male",20.74,0,0,0,"Europe"
"1108",1361692,"Male",191.9,189.74,2.16,218,"Europe"
"1109",1361717,"Male",20,20,0,183,"Europe"
"1110",1361731,"Male",3846,3576.75,269.25,38,"Europe"
"1111",1361739,"Male",24732.22,24385.26,346.960000000003,8,"Europe"
"1112",1361745,"Male",13.44,13.44,0,195,"Europe"
"1113",1361775,"Male",0.06,0.06,0,133,"Europe"
"1114",1361779,"Male",76.46,53.6,22.86,103,"Europe"
"1115",1361817,"Male",2,2,0,224,"Americas"
"1116",1361829,"Male",75.98,0,75.98,223,"Asia"
"1117",1361832,"Male",75.98,0,75.98,223,"Asia"
"1118",1361834,"Male",75.98,0,75.98,223,"Asia"
"1119",1361837,"Male",75.98,0,75.98,223,"Asia"
"1120",1361863,"Male",1434,1421.28,12.72,61,"Europe"
"1121",1361868,"Male",26.88,4.82,22.06,227,"Europe"
"1122",1361926,"Male",10030.29,10214.42,-184.129999999999,15,"Asia"
"1123",1361947,"Male",206.94,195.3,11.64,0,"Europe"
"1124",1361969,"Male",3,3,0,10,"Europe"
"1125",1362062,"Male",322.01,190.08,131.93,114,"Europe"
"1126",1362142,"Male",44,7.06,36.94,15,"Europe"
"1127",1362159,"Male",2.89,2.89,0,222,"Asia"
"1128",1362242,"Male",7415.98,4996.04,2419.94,50,"Europe"
"1129",1362283,"Male",6.35,6.35,0,223,"Asia"
"1130",1362309,"Male",0.5,0.53,-0.03,60,"Europe"
"1131",1362338,"Female",684.23,688.47,-4.24000000000001,40,"Europe"
"1132",1362347,"Male",28442.08,29062.66,-620.579999999998,50,"Europe"
"1133",1362366,"Male",350.31,206.96,143.35,1,"Europe"
"1134",1362389,"Male",144,135.02,8.97999999999999,5,"Europe"
"1135",1362429,"Male",1,1,0,51,"Europe"
"1136",1362450,"Male",334.64,106.08,228.56,88,"Asia"
"1137",1362454,"Male",5,0,0,0,"Europe"
"1138",1362551,"Male",236.25,162.87,73.38,20,"Europe"
"1139",1362590,"Male",19.63,0.52,19.11,224,"Asia"
"1140",1362628,"Male",1128.14,974.58,153.56,47,"Europe"
"1141",1362673,"Male",140.21,58.43,81.78,41,"Europe"
"1142",1362711,"Male",3023.49,2111.92,911.57,0,"Europe"
"1143",1362773,"Male",32492.11,40229.78,-7737.67,0,"Europe"
"1144",1362780,"Female",140,104.23,35.77,201,"Europe"
"1145",1362790,"Male",159.46,144.74,14.72,221,"Asia"
"1146",1362955,"Male",7.78,3.74,4.04,12,"Europe"
"1147",1362963,"Male",11.55,11.39,0.16,227,"Asia"
"1148",1362974,"Male",1378.39,1034.09,344.3,94,"Europe"
"1149",1362986,"Male",330.4,274.14,56.26,2,"Europe"
"1150",1363005,"Male",845.48,666.19,179.29,111,"Europe"
"1151",1363040,"Male",3.22,3.22,0,159,"Europe"
"1152",1363138,"Male",11372.18,1410.09,9962.09,9,"Europe"
"1153",1363158,"Male",3714.83,4189.56,-474.73,0,"Europe"
"1154",1363168,"Male",30444.54,29582.89,861.650000000001,0,"Europe"
"1155",1363180,"Male",168.06,68.97,99.09,226,"Europe"
"1156",1363187,"Male",5143.58,4032.82,1110.76,1,"Europe"
"1157",1363287,"Male",116.45,80.49,35.96,134,"Asia"
"1158",1363417,"Male",27784.92,28050.69,-265.77,0,"Europe"
"1159",1363591,"Male",2905.48,1283.85,1621.63,59,"Europe"
"1160",1363641,"Male",1117.94,677.76,440.18,2,"Europe"
"1161",1363646,"Male",0.5,0.5,0,18,"Europe"
"1162",1363786,"Male",5.35,5.35,0,17,"Europe"
"1163",1363889,"Male",1481.68,1146.19,335.49,223,"Europe"
"1164",1363949,"Female",8692.33,6952.83,1739.5,1,"Europe"
"1165",1363955,"Male",7819.55,5599.08,2220.47,127,"Europe"
"1166",1363979,"Male",3.1,3.1,0,79,"Asia"
"1167",1364018,"Male",139.62,42.38,97.24,130,"Europe"
"1168",1364078,"Male",5,5,0,177,"Europe"
"1169",1364097,"Male",1374.02,1462.86,-88.8399999999999,0,"Europe"
"1170",1364200,"Male",68.94,38.5,30.44,1,"Asia"
"1171",1364206,"Male",25,10.89,14.11,144,"Europe"
"1172",1364233,"Male",531.8,466.69,65.11,152,"Europe"
"1173",1364283,"Male",12285.17,11441.86,843.309999999999,17,"Europe"
"1174",1364407,"Male",220.8,130.15,90.65,218,"Asia"
"1175",1364414,"Male",3056.87,3154.49,-97.6199999999999,17,"Europe"
"1176",1364443,"Male",50,50,0,220,"Europe"
"1177",1364453,"Male",29.7,22.15,7.55,61,"Asia"
"1178",1364455,"Female",1079.16,618.21,460.95,166,"Europe"
"1179",1364468,"Male",20272.37,15334.04,4938.33,41,"Europe"
"1180",1364517,"Male",4618.7,4360.06,258.639999999999,70,"Europe"
"1181",1364567,"Female",75.95,0,75.95,223,"Asia"
"1182",1364571,"Male",75.95,0,75.95,223,"Asia"
"1183",1364676,"Male",518.59,384,134.59,105,"Asia"
"1184",1364691,"Male",65,31.54,33.46,195,"Europe"
"1185",1364753,"Male",76.5,76.5,0,178,"Europe"
"1186",1364802,"Male",64.88,47.47,17.41,163,"Europe"
"1187",1364862,"Male",1006.1,567.43,438.67,202,"Europe"
"1188",1364885,"Male",83.84,2.64,81.2,220,"Europe"
"1189",1364886,"Male",5.02,5.02,0,15,"Europe"
"1190",1364895,"Male",20,20,0,205,"Asia"
"1191",1364984,"Male",80.62,80.62,0,186,"Europe"
"1192",1364988,"Male",3,3,0,225,"Europe"
"1193",1365015,"Male",20,0.04,19.96,225,"Europe"
"1194",1365076,"Male",90.8,4.48,86.32,225,"Europe"
"1195",1365122,"Male",72.57,44.56,28.01,224,"Asia"
"1196",1365204,"Male",322.75,22.11,300.64,6,"Europe"
"1197",1365277,"Male",263.77,219.81,43.96,124,"Europe"
"1198",1365303,"Female",660.7,560.82,99.88,2,"Europe"
"1199",1365315,"Male",485.8,7.16,478.64,1,"Europe"
"1200",1365362,"Male",10108.73,8832.29,1276.44,57,"Europe"
"1201",1365373,"Male",1126.79,1222.72,-95.9300000000001,107,"Europe"
"1202",1365422,"Male",13.44,13.44,0,226,"Europe"
"1203",1365429,"Male",71.51,36.12,35.39,0,"Europe"
"1204",1365432,"Male",6.6,1.32,5.28,226,"Europe"
"1205",1365461,"Male",473.19,348.87,124.32,35,"Europe"
"1206",1365493,"Male",43.75,43.75,0,225,"Europe"
"1207",1365496,"Male",126.52,102.91,23.61,214,"Europe"
"1208",1365514,"Male",26.88,0.01,26.87,226,"Europe"
"1209",1365519,"Male",152.98,170.42,-17.44,0,"Europe"
"1210",1365564,"Male",16.46,16.46,0,193,"Europe"
"1211",1365649,"Male",185.31,136.45,48.86,152,"Europe"
"1212",1365652,"Male",30,4.28,25.72,222,"Europe"
"1213",1365660,"Male",345.39,261.17,84.22,22,"Europe"
"1214",1365679,"Male",1.18,1.18,0,206,"Asia"
"1215",1365698,"Male",956.31,945.53,10.78,71,"Europe"
"1216",1365735,"Male",761.1,986.38,-225.28,44,"Europe"
"1217",1365754,"Male",8,0.32,7.68,220,"Europe"
"1218",1365785,"Male",29.11,28.22,0.890000000000001,0,"Europe"
"1219",1365805,"Male",39.86,13.39,26.47,0,"Asia"
"1220",1365837,"Male",816.81,59.41,757.4,41,"Europe"
"1221",1365956,"Male",269.09,239.42,29.67,217,"Europe"
"1222",1365968,"Male",10699.37,10436.92,262.450000000001,11,"Europe"
"1223",1366037,"Male",191.52,131.52,60,155,"Europe"
"1224",1366118,"Male",694.49,543.3,151.19,48,"Europe"
"1225",1366224,"Male",6610.82,5367.9,1242.92,0,"Europe"
"1226",1366319,"Male",102.89,39.41,63.48,206,"Europe"
"1227",1366422,"Male",555.37,406.42,148.95,0,"Europe"
"1228",1366423,"Male",3398.94,3185.68,213.26,12,"Europe"
"1229",1366491,"Male",94,44.49,49.51,224,"Europe"
"1230",1366501,"Male",50345.87,59397.81,-9051.94,0,"Europe"
"1231",1366542,"Female",291.73,313.93,-22.2,212,"Europe"
"1232",1366682,"Male",2426.4,2469.75,-43.3499999999999,116,"Europe"
"1233",1366733,"Male",246.26,168.68,77.58,4,"Europe"
"1234",1366853,"Male",90.54,24.59,65.95,1,"Europe"
"1235",1366898,"Male",224.01,5.96,218.05,90,"Europe"
"1236",1366911,"Male",44.95,14.89,30.06,125,"Europe"
"1237",1366933,"Male",2,2,0,1,"Europe"
"1238",1366953,"Male",26.25,0.4,25.85,151,"Europe"
"1239",1366967,"Male",73.88,50.81,23.07,32,"Europe"
"1240",1366990,"Male",1611.11,1730.5,-119.39,0,"Europe"
"1241",1367064,"Male",6355.21,6267.88,87.3299999999999,0,"Europe"
"1242",1367112,"Male",34.64,34.64,0,225,"Asia"
"1243",1367120,"Male",2755.45,3493.78,-738.33,0,"Europe"
"1244",1367133,"Male",3375.94,3152.2,223.74,0,"Europe"
"1245",1367191,"Male",7076.72,5493.97,1582.75,142,"Europe"
"1246",1367327,"Male",30,28.22,1.78,84,"Europe"
"1247",1367331,"Male",195,199.84,-4.84,3,"Europe"
"1248",1367368,"Male",544.43,533.63,10.8,128,"Europe"
"1249",1367399,"Male",9.5,9.5,0,179,"Europe"
"1250",1367426,"Male",26.88,18.72,8.16,225,"Europe"
"1251",1367437,"Male",5961.18,6167.89,-206.71,134,"Europe"
"1252",1367466,"Male",2404.18,1611.78,792.4,0,"Europe"
"1253",1367486,"Male",22379.32,22091.89,287.43,2,"Europe"
"1254",1367496,"Male",31.91,10.46,21.45,46,"Europe"
"1255",1367598,"Male",10,10,0,210,"Europe"
"1256",1367647,"Male",55.27,0.68,54.59,131,"Europe"
"1257",1367681,"Male",12771.91,13309.57,-537.66,0,"Europe"
"1258",1367703,"Male",15471.78,10713.29,4758.49,43,"Europe"
"1259",1367719,"Male",167.52,57.87,109.65,2,"Europe"
"1260",1367776,"Male",9.81,2.13,7.68,225,"Europe"
"1261",1367786,"Male",2094.56,1215.56,879,201,"Europe"
"1262",1367855,"Male",1837.6,1306.22,531.38,3,"Europe"
"1263",1367911,"Male",18,9.82,8.18,49,"Europe"
"1264",1368142,"Male",53,15.68,37.32,190,"Europe"
"1265",1368157,"Male",26.88,0.01,26.87,218,"Europe"
"1266",1368191,"Male",28.88,0.01,28.87,208,"Asia"
"1267",1368345,"Male",33,25.21,7.79,17,"Europe"
"1268",1368411,"Male",2.93,0,0,0,"Europe"
"1269",1368473,"Male",1872.7,1445.47,427.23,29,"Europe"
"1270",1368501,"Male",11779.57,8899.9,2879.67,19,"Europe"
"1271",1368591,"Female",134.4,0.06,134.34,225,"Europe"
"1272",1368777,"Male",422.26,294.53,127.73,8,"Europe"
"1273",1368801,"Male",4.49,0.57,3.92,145,"Asia"
"1274",1368897,"Male",576.8,550.08,26.7199999999999,6,"Europe"
"1275",1368922,"Male",402.92,244.12,158.8,30,"Europe"
"1276",1369024,"Male",25.5,3.45,22.05,25,"Europe"
"1277",1369037,"Male",866.05,2.69,863.36,225,"Asia"
"1278",1369114,"Male",986.77,867.63,119.14,0,"Europe"
"1279",1369197,"Male",581.15,448.97,132.18,109,"Asia"
"1280",1369199,"Male",44073.46,46911.17,-2837.71,0,"Europe"
"1281",1369282,"Male",3337.99,2412.24,925.75,72,"Europe"
"1282",1369334,"Male",179.75,139.19,40.56,60,"Europe"
"1283",1369355,"Male",285.71,84.02,201.69,110,"Europe"
"1284",1369362,"Male",20003.14,8973.73,11029.41,115,"Europe"
"1285",1369383,"Male",6382.56,3701.14,2681.42,113,"Europe"
"1286",1369404,"Male",2182.2,1154.63,1027.57,87,"Europe"
"1287",1369421,"Male",2.89,2.89,0,219,"Asia"
"1288",1369454,"Male",9.65,15.38,-5.73,16,"Asia"
"1289",1369501,"Male",49.79,47.82,1.97,149,"Europe"
"1290",1369544,"Male",321.17,333.82,-12.65,11,"Europe"
"1291",1369560,"Male",1934.14,1160.13,774.01,0,"Europe"
"1292",1369563,"Male",189.33,61.13,128.2,224,"Europe"
"1293",1369600,"Male",90.28,72.09,18.19,72,"Europe"
"1294",1369618,"Male",426.06,390.02,36.04,202,"Europe"
"1295",1369666,"Male",17,11.93,5.07,224,"Europe"
"1296",1369668,"Male",15.12,12.81,2.31,92,"Asia"
"1297",1369749,"Male",682.88,609.43,73.45,0,"Europe"
"1298",1369752,"Male",123.5,50.34,73.16,89,"Europe"
"1299",1369763,"Male",2584.26,2458.85,125.41,0,"Europe"
"1300",1369771,"Male",1128.46,1051.2,77.26,6,"Europe"
"1301",1369868,"Male",10,2.32,7.68,224,"Europe"
"1302",1369908,"Male",884.96,252.67,632.29,140,"Europe"
"1303",1369944,"Male",5884.74,3191.53,2693.21,54,"Europe"
"1304",1370003,"Male",206.62,58.28,148.34,207,"Europe"
"1305",1370009,"Male",3663.95,3567.98,95.9699999999998,0,"Europe"
"1306",1370071,"Male",553.16,437.74,115.42,10,"Asia"
"1307",1370095,"Male",25.52,0,25.52,135,"Europe"
"1308",1370210,"Male",5.77,5.77,0,223,"Asia"
"1309",1370345,"Male",89,77.89,11.11,64,"Europe"
"1310",1370400,"Female",0.47,0.47,0,0,"Europe"
"1311",1370472,"Male",287.68,237.78,49.9,2,"Europe"
"1312",1370487,"Male",3260.77,3414.87,-154.1,0,"Asia"
"1313",1370526,"Male",2360.32,2228.86,131.46,50,"Europe"
"1314",1370527,"Male",1121.14,903.56,217.58,206,"Asia"
"1315",1370548,"Male",1792.74,1358.07,434.67,2,"Europe"
